Twitter ID;User Name;Sex;SID 1;SID 2;SID 3;SID 4;SID 5;;;0;1;2;3;4;5;TASK
_marlene1265;marlene;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
ercazzaronero;rombodituono©;U;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
darkdj165;darkdj165;U;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
calandrinofran2;Francesco Calandrino;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
okwlor;Antonio Lorusso;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
lapennanicola65;La Penna Nicola;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
stefan1062;*****LEO BIANKO;U;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
concettalombar8;concetta;U;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
d_acierno;Carmine D'Acierno;U;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
JohnHard3;John Hard;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
CrisGnesutta;Cristiano Gnesutta;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
lvoir;Liviana;U;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
alessiopasquar;pasquarielloalessio;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
TPeppino;TommasoD;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
BabbaiFabry;Fabry Babbai;U;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
StaraceA;Starace MarcoAntonio;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
max65bo;Max;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
0987luciaMARCO;TATIANA;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
blasco51;Blasco Bonito;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
VerderameRenato;Molon Labè!;U;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
Adriano48R;AdrianoR;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
cocchi2a;Claudio Cocchi;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
divorex82;Divorex82-;U;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
FerroLina;Lina Ferro;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
sergioverolebo1;Sergio;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
libellula58;Michela Tondato;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
sasumila;diego;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
Patrizia_Monica;PatriziaMonicaTriolo;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
MichelePlatoni;Michele Platoni;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
Carlo34009431;Carlo;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
gianmichelevann;gianmichele vanni;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
123Paolino;Paolino;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
Giuggio72684862;Giuggiola;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
Patty66509580;Patty5;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
SandraSudano;Alessandra Sudano;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
lindaeciao;Linda;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
stranevoglie;pino daniele;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
Gamberassimo;rael;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
CarloMirasole3;Carlo Mirasole;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
tizyscorpioncin;tizy;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
gposcente;Giancula Poscente;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
ArduAlessandro;Alessandro Ardu;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
21cristal88;Emiliano ;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
GeaPilato;GeaPilato ;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
mariarosaconca1;rosa;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
titina49;marcilia;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
Maria04975657/likes;Maria;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
BagniMarco1;Bagni Marco;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
Maks33793051;el dindondero;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
brigidadevito;Brigida;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
sinedless?lang=en;Denis Gualtieri;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
michybarbarino?lang=bg;Michela Barbarino;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
lucastellin?lang=bn;Luca Stellin;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
antoniodomenic?lang=en;Antonio73;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
burbero1961;burbero #Boicottala7;U;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
zampaglion;Ulmus minor ;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
baloi361;Bruno;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
andreaschin?lang=bn;Andrea;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
gjscco;Salvo. C. ;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
RemiCannone;lucietta cannone;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
enricostefano?lang=en;Enrico Stefano;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
nikvimadoanga;Nico;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
giacinticlaudi1;giacinti claudio;M ;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
Rita18835725;Rita;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
Alfredo85427425;Alfredo;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
yuri89888154;Freedom;U;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
mashnene;mashnene;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
robertoangelil1?lang=en;BOB ANGEL;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
Paola97481470;Paola;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
giampieromarin3;Giampiero Marino;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
piccola68;marilena conti;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
sanandrea1968;Stefan Plattner;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
faellanta;Raffaela;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
alexmarinitn?lang=en;Alex Marini;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
argento62;Francesco Argento;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
froiopietro/media?lang=en;Tarquinio il superbo;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
doloresebasta;dolores bastorali;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
emagia;E Ma gia ;U;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
GarauSilvana;Garau Silvana;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
ToniSonia;Sonia Toni;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
Grand_Battery;Grand Battery;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
giorgioguidi2;giorgio gauidi;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
fedefrancolupo;Federico;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
vic24g;vik...;U;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
Rosario05746059;Rosario;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
LiaColombo1;Liliana Colombo;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
avimmaisacap;avimmaisacap M5;U;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
fernandella25;Fernanda;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
aperegina61;Patty;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
sarasarli;sara Sarli;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
francescade54;francesca de simone;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
carlucci_cc;Claudia;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
Marcoleon71;Mario;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
kidstu;Kid Stardust;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
alessandrofamos;Alessandro Famos;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
magdulka64;Magdalena;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
Paolo__Ferrara;Paolo Ferrera;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
Elisabettadd;Elisabetta;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
sabrinatehilim;sabrina;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
fabriziorira?lang=en;Maria Rita;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
ctrillicoso;Claudio Trillicoso;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
https://www.instagram.com/lucamanuel/;luca Veleno;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
bafio55;Bafio5S;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
soffinamatilde;claudiaarcangeli1;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
OrioliW;orioli walter;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
killer742009;Serena;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
il_brigante07;ilBrigante07;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
MPenikas;Friends M5S;U;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
CAndreije;Calle Andreije;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
VCopppla;Vicenzo Coppola ;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
ricofede28;Federico Crescenzi;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
ClaudioZavatti1;Claudio Zavattini ;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
giovanniverde1;Giovanni Verde;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
laura_maffi;Laura Maffi;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
IntorreStefano;Stefano;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
NadiaAm93073906;Nadia Amalia;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
MonicaMarotta5;Monica Marotta;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
virgilionicolan;virgilio nicolanti;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
AltreNews;ControInformazione;U;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
GiancarloCitrea;GiancarloCitrea;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
giovi_bi;Giovanni Bernardini;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
MarcoAcco68;Marco;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
Massimo70905224;Massimo ;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
madipach;maddalena pachner;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
Mas354407433;Mas3;U;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
lucio_gall;Lucio;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
elisabethtwo;Lole;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
NadiaCedrone;Nadia;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
marzola_daniela;Daniela;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
vistullo;nicola atzeni;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
Clorind84451350;Clorinda;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
portorico69;Mauro Biancini;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
frigiks;Sergio;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
freccoach;il posizionatore;U;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
ciprianibernar1;ciprianibernardino;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
fatelli_michele;Miki;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
mirellamartin13;mirella;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
FRANCESCOLARDIN;Francesco;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
GiovannaMiling1;Giovanna Milingi;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
Pina49194226;Pina;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
Vinskr1;Vins;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
AlanFor64205249;Alan Ford;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
calalaruta;Angiolo Batignani;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
MinaUritu;mina uritu;U;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
SScsnu;salvatore scanu;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
Ichnos1973;Ichnos1972;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
CarmenVolo;Carmen;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
ConteAngela;angela conte;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
maria16342969;maria ;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
1Ultimo3;Un cittadino qualunque;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
teo___p3;Matteo;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
Antonio44474949;Antonio;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
Silvia86688325;Silvia;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
Antonia59Azù;Antonia;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
sergioverolebo1;Sergio;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
daniele47483203;daniele;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
68ttino;68ttino;U;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
GiuseppeAgliano;Giuseppe Agliano;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
ninos_rua;Ninos de Rua;U;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
trizio69;Patrizio La Mantia;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
HerrProof;Ermanno Bozza;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
AntonioDeky71;antonio decandia;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
demian_yexil;Demian Yexil;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
MozzarellaMaury;Maury Mozzarella;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
MariaLaura_Bis;Maria Laura;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
FromMario1;From Mario;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
claudiobonura;Claudio;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
MazzoleniGianpi;Mazzoleni Gianpiero;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
bux_alessandro;Alessandro Bux;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
Morison59;Mauri ;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
Said70478374;Said;U;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
Carmelo_1970;Carmelo;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
giagiangi;Gianluca;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
LambiaseTiziana;Tiziana Lambise;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
maxgoblin1;Luigi Vampa;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
MiyakeEau;NULL;U;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
GhitaIacono;Ghita Iacono;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
AndFranchini;Andrea Franchini;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
marcomorbioli;Marco Morbioli;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
Sid_Bicious;Fabrizio;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
Loapo;Paolo;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
PTinello;Patrizia Tinello;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
flavien_heart;Flavien;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
violettauno;Violetta;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
sorrentinosara9;Sara Sorrentino;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
APatrignan;Alessandro Patrignan;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
susy43279731;Susy;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
SuperErmy;Erminia;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
VTognini;Vincenzo Tognini;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
luigimariano66;Luigi Mariano;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
tivillari;Tiziana Villari;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
Matteofede10;Matteo;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
fabio_ferrante;Fabio Ferrante;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
Scalalexandra;Alessandra Scarpa;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
_milicenzio;Dario;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
LuciaDeVivo2;Lucia De Vivo;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
AdriSaolo;Adriana Saolo;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
madairob;Roberto Colucci;U;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
AironeCiro;Ciro Gambardella;U;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
Martino78Marco;Marco Martino;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
Alex7Aprea;NULL;U;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
fatelli_michele;Michele;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
Nadia66N;Nadia;F;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
DILOREN41484081;NULL;U;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
QuintoValter;Valter Quinto;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
Lucaaaa01;Luca;M;4;4;4;4;4;;;0;0;0;1;0;0;T2P4
@dino_giardina;DINO GIARDINA;M;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@Tetovaccari;Stefano Vaccari;M;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@PetrazzuoloF;Francesco Petrazzuolo;M;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@AlessioMose;Alessio Mose;M;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@crialicata;Cristiana Alicata;F;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@giacomo19671;Giacomo1967;M;3;1;3;3;3;;;0;0,2;0;0,8;0;0;T2P2
@ettoremaria;Ettore Maria Colombo;M;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@jazzyontherock;giovanni pileri;M;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@CapalvoPio;Francesco Pio Capalvo ;M;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@tersilvio;Silvestro Terranova;M;3;3;3;3;3;;;0;0;0;1;0;0;T2P2
@GAndriella;Giuseppe Andriella;M;5;5;5;5;5;;;0;0;0;0;0;1;T2P2
@daribor;daribor;M;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@MatteoVentanni;Matteo Ventanni;M;2;4;2;4;2;;;0;0;0,6;0;0,4;0;T2P2
@Stefano99089719;Stefano Villa;M;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@SBalassone;Stefano Balassone;M;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@FABRIZIOTOMASS4;Fabrizio Tomassini;M;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@Alberto40617108;Alberto;M;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@gabriele_lucia;Lucia Gabriele;F;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@GisellaChiulli;gisella chiulli;F;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@mapparoma;mapparoma;U;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@giordanodifiore;Giordano Di Fiore;M;2;2;2;2;2;Italia Viva;;0;0;1;0;0;0;T2P2
@stefaniafiaming;stefaniafiamingo;F;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@massimogaldo;Massimo Galdo;M;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@LemieMacine;Il signor mugnaio;M;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@TiefackerSonne;SerenaNaNmente;F;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@johnnypizzulli;Johnny Pizzulli aka Genusia Immobiliare;M;3;3;3;3;3;;;0;0;0;1;0;0;T2P2
@Davo_Unrest;Signor Unresto;M;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@sara_lenzoni;Sara Lenzoni;F;2;2;4;2;2;;;0;0;0,8;0;0,2;0;T2P2
@ToninoAilara;Tonino Ailara;M;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@Pardini57R;robert pardini;M;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@gnz965;Ignazio;M;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@MafraLiga;M. Francesca Amodeo;F;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@lidiaferrillo;lidia ferrillo;F;4;4;4;4;4;;;0;0;0;0;1;0;T2P2
@enalbertonico;en nico;M;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@ioconsigliere;il consigliere;M;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@cristianoorla;cri;U;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@Lilli23048734;Lilli;F;2;2;2;4;2;;;0;0;0,8;0;0,2;0;T2P2
@valle907;mario valle;M;1;3;1;1;3;;;0;0,6;0;0,4;0;0;T2P2
@Lau_Tabe;Laura Tabegna;F;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@MCastigliego;michele castigliego;M;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@DIBENEDETTODANI;DANIELA DI BENEDETTO;F;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@ettorepasquali;ettore pasquali;M;3;3;3;3;3;;;0;0;0;1;0;0;T2P2
@afb65984207c4f7;Danilo Pagano;M;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@FunisLorenzo;lorenzo Funis;M;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@Ianniz8;Marco Iannizzotto;M;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@INazionalistaI;Il Nazionalista;U;5;5;5;1;5;;;0;0,2;0;0;0;0,8;T2P2
@FDissera;francesca dissera;F;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@FraGiovannetti;Frank;F;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@NathanZuckerma1;Nathan Zuckerman;M;2;2;4;2;2;;;0;0;0,8;0;0,2;0;T2P2
@miscar80;𝓜𝓲𝓼𝓬𝓪;U;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@filluz;Filippo Capriotti;M;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@posejato;Il vinofono;M;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@VigileVittorino;Vittorino;M;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@PiccalugaA;Andrea Piccaluga;M;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@fspina5;Francesco Spina;M;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@ChantalFosso;ChantalFosso;F;4;4;4;4;4;;;0;0;0;0;1;0;T2P2
@IPaielli;Il Conte Paielli;M;3;3;1;1;1;;;0;0,6;0;0,4;0;0;T2P2
@Antonin92413762;Antonino;M;1;1;1;1;1;;;0;1;0;0;0;0;T2P2
@clementinacolo4;Tina Colombo;F;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@riccard54763920;riccardo gatti;M;3;3;3;3;3;;;0;0;0;1;0;0;T2P2
@Mei68404797;Mei;U;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@DannyHCortese;Danny H. Cortese;M;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@bigsem1968;andrea seminara;M;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@Sarah35727485;Sarah;F;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@giovampierogma1;giovampiero#facciamorete#SILVIAROMANOLIBERA;M;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@gianluca_crotti;Gianluca Crotti;M;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@deo_favente_oo;Oscar Orofino;M;2;2;2;2;2;Italia Viva;;0;0;1;0;0;0;T2P2
@bafio8;il manzo;M;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@sillicio;Sillicio;U;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@gvitoli;giorgio;M;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@angeloiannie99;angelo ianniello;M;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@CPTBALDO1;CPTBALDO;U;1;3;1;1;1;;;0;0,8;0;0,2;0;0;T2P2
@bufalo12944531;bufalo;M;1;1;1;1;1;;;0;1;0;0;0;0;T2P2
@GiampieroMorel1;Giampiero Morello;M;1;1;1;1;1;;;0;1;0;0;0;0;T2P2
@VittoriaGua;Vittoria Gualandi;F;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@giorgio_mereu;Giorgio Mereu;M;2;2;2;2;4;;;0;0;0,8;0;0,2;0;T2P2
@BerselliThomas;Thomas Berselli;M;5;5;5;5;5;;;0;0;0;0;0;1;T2P2
@Roberto_Rosso;Roberto Rosso;M;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@SergioSierra67;the MILAN TRAVELER 🌎;M;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@Lucrezi81072987;Lucrezia de rosa;F;3;3;3;3;3;;;0;0;0;1;0;0;T2P2
@Mukkibus;Mario Rocco;M;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@paola76g;Paola Galvan;F;1;1;1;1;1;;;0;1;0;0;0;0;T2P2
@francesconenci3;Francesco Nencini;M;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@mgraziapresicce;mariagrazia presicce;F;0;0;0;0;0;NC;;1;0;0;0;0;0;T2P2
@Greg_Kitee;GregKite;U;0;0;0;0;0;NC;;1;0;0;0;0;0;T2P2
@paopozzi;Paolo Pozzi;M;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@cChiaraLombardi;Chiara Lombardi;F;2;5;2;2;2;;;0;0;0,8;0;0;0,2;T2P2
@federico_amico;Amico Federico;M;2;2;2;2;2;;;0;0;1;0;0;0;T2P2
@perdonaeama;Italiano 🇮🇹;U;2;2;2;2;2;Italia Viva;;0;0;1;0;0;0;T2P2
@DiawaraMsm;Msm Diawara;U;0;0;0;0;0;NC;;1;0;0;0;0;0;T2P2
@lcinquemani;lillo cinquemani;M;5;5;5;5;5;;;0;0;0;0;0;1;T2P2
